,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,startoftext,taiwan</w>,vlog</w>,|</w>,ate</w>,pot</w>,came</w>,staff</w>,followed</w>,asked</w>,follow</w>,instagram</w>,endoftext
frame_1530,173.7536513246596,1914.6597478538752,84.05433618463576,2739.980351179838,38655.31459450722,1303.256256505847,10967.300273478031,1388.6468950659037,83914.08622264862,265.7666918821633,282.48425223864615,9918.984957039356,71579.15830612183,10509.39317792654,342.3885500524193,3929.421305656433,276.2880176305771,7883.702404797077,17162.52975165844,2169.368788599968,117072.40343093872,7362.373173236847,40.03679350716993,28881.626203656197,3403.211012482643,8497.475646436214,374.4951100088656,84231.36919736862,413.8809454161674,20059.46636199951,3814.434399828315,120931.40184879303,155.75862198602408,9191.569872200489,73983.11793804169,1638.0319138988853,14588.871970772743,964.603153988719,755.594577640295,282.3784598149359,48877.57822871208,118238.19577693939,41072.42077589035,474.7452912852168,1703.975722193718,90.75496927835047,174.93654740974307,102.55382949253544,194.53158893156797,798.9107980392873,1545.353326946497,151.29947860259563,147.5581229897216,332.6631849631667,121.13145203329623,992.9835796356201,635.2000054903328,22242.56843328476
frame_1531,4950.139671564102,3047.503065317869,2273.97121489048,6693.7231458723545,10349.024087190628,1840.281649492681,8750.41726976633,4166.887141764164,110494.56894397736,998.8041128963232,1202.916377224028,4066.9795125722885,89741.84095859528,43931.60343170166,3617.5816785544157,4617.712460458279,421.5888911858201,4562.290851026773,3395.6244587898254,407.13464841246605,85444.63664293289,7111.405488103628,61.81767821544781,37145.089358091354,7334.794849157333,10917.98022389412,1078.9900552481413,69496.22184038162,258.9964715298265,1489.0169259160757,28411.997482180595,112529.47151660919,207.30622054543346,9724.21932965517,77927.63411998749,865.3737604618073,949.7918654233217,1854.8108637332916,216.93861344829202,7037.009112536907,4185.8055628836155,122599.12490844727,93429.8038482666,659.7111350856721,804.8226591199636,162.63307770714164,135.617156047374,228.3421199535951,293.1719063781202,1010.3852255269885,1171.7238230630755,458.5731076076627,726.1680439114571,324.62505623698235,142.4520742148161,315.79818460159004,689.3145036883652,3067.859448492527
frame_1532,2515.056636184454,661.0907730646431,574.1256754845381,62902.823090553284,6910.133175551891,1010.9399445354939,29730.64035177231,1755.8392137289047,120324.93948936462,735.4893605224788,161.98998491745442,1653.2214358448982,54013.773798942566,67966.22276306152,536.9524587877095,1245.8256678655744,256.02662935853004,3436.4103339612484,3559.187985956669,253.1040518078953,80344.67697143555,39849.77677464485,119.92464715149254,59217.266738414764,652.306480333209,1396.3676756247878,429.794512456283,104835.22713184357,75.88573498651385,16493.741422891617,6202.1310441195965,93475.26729106903,268.22733343578875,37806.786596775055,19634.803757071495,961.0785054974258,2001.7186179757118,495.4300238750875,130.0457661272958,1087.5945445150137,7332.18714594841,122513.97967338562,34049.33959245682,1628.255471587181,307.2385734412819,214.96653789654374,158.73584197834134,244.04791474808007,84.80770338792354,951.8348961137235,2424.9348789453506,104.07898662379012,957.332260441035,303.8891882169992,86.06741175753996,639.6492826752365,545.1968754641712,1771.625247783959
frame_1533,6725.5147732794285,2744.5005252957344,238.63353999331594,14252.573251724243,16488.878056406975,2592.0108892023563,16304.388642311096,1688.0896873772144,101040.95935821533,2593.3166034519672,311.3779239356518,10494.964197278023,83753.7944316864,10023.364797234535,380.20650390535593,9571.664035320282,606.2483880668879,2566.8470188975334,1046.5891100466251,245.22736202925444,96978.02364826202,25260.459631681442,293.52502315305173,50577.495247125626,9299.271740019321,9506.241418421268,282.3165850713849,83412.37902641296,190.19708270207047,4493.637941777706,16653.427854180336,86060.39732694626,317.10826442576945,35531.00302815437,50451.140850782394,2495.888853445649,2431.8350479006767,1484.1988449916244,1418.8545756042004,832.5919043272734,35160.00136733055,121923.81918430328,59735.43971776962,1135.8631309121847,3048.577345907688,356.91424272954464,342.6605835556984,589.0290485695004,480.3069168701768,4572.453908622265,1700.3952525556087,574.7490795329213,1260.761171579361,374.61533793248236,66.03120709769428,2298.6470721662045,1287.5967659056187,3452.9874101281166
frame_1534,136.71632041223347,4530.9048146009445,220.86870740167797,3691.4884112775326,4615.009296685457,4055.3444996476173,3528.7830978631973,1967.4471113830805,118292.01877117157,336.1027338542044,217.37112547270954,11027.278378605843,80079.94294166565,47217.682003974915,35929.09500002861,2996.2952248752117,155.70531832054257,14579.236507415771,2606.5027341246605,669.9447985738516,83059.79520082474,2293.5590241104364,7.560419362562243,13563.585467636585,3370.586782693863,2307.1211762726307,955.5973811075091,113471.8805551529,227.96611301600933,6258.893758058548,4299.2522940039635,122560.7842206955,286.5737187676132,14182.163402438164,108713.10532093048,1175.9970802813768,2560.4781694710255,2378.233475610614,67.02182145090774,4873.5179007053375,3108.1109773367643,114610.12810468674,41363.50005865097,3142.967354506254,1001.3384744524956,48.20712638320401,37.36992948688567,182.6336665544659,44.42868521437049,110.22031685570255,556.589977350086,47.86787394550629,91.0278395167552,188.19682009052485,113.07172826491296,887.304893694818,424.9355406500399,10574.699379503727
frame_1535,28770.05562186241,1900.5632493644953,26409.605517983437,9281.529113650322,30319.925397634506,268.12576106749475,5398.704670369625,1353.324274532497,93039.33382034302,1024.2664720863104,6194.4955959916115,42.230796680087224,115259.60266590118,11719.18772161007,2120.0322080403566,2658.8477194309235,327.43928022682667,5088.671110570431,6658.123806118965,6537.174805998802,143831.9981098175,9844.547137618065,372.5744318217039,77808.29071998596,339.3378865439445,516.6499176993966,116.18177813943475,69444.76068019867,208.03953520953655,3091.61189943552,2761.4757418632507,122645.13224363327,1004.0078777819872,19981.475546956062,34747.98798561096,331.7997616250068,335.0503393448889,811.8184632621706,709.3169260770082,1271.3347095996141,869.9315367266536,123122.25997447968,18177.45715379715,779.5988349243999,4549.743607640266,264.9957896210253,10.760776604001876,163.7233654037118,28.02479502861388,704.6154933050275,1315.2365572750568,480.7487712241709,660.8659168705344,220.04128550179303,80.28467709664255,417.98478923738,41.288280044682324,3567.824838683009
frame_1536,518.9690855331719,19020.59093117714,326.2485552113503,1346.3411014527082,17222.47153520584,16484.7020059824,27142.200618982315,2359.1979406774044,80064.14771080017,556.664599571377,728.7116604857147,10383.807122707367,92102.87034511566,22312.946617603302,6876.323372125626,28569.132089614868,206.8455796688795,24713.467806577682,3897.0238529145718,1240.1978019624949,118980.82494735718,18084.309995174408,98.66548498393968,34678.902477025986,331.0940519440919,3604.8153415322304,48.7913130200468,76232.29920864105,93.68671453557909,23143.429309129715,5646.881647408009,105593.38331222534,232.47890931088477,2675.676252692938,53661.86797618866,947.1452794969082,2243.4259299188852,1233.8599190115929,9782.935492694378,5343.76222640276,17718.058079481125,100425.1316189766,45547.12772369385,2391.0594172775745,477.9180744662881,97.4231370491907,102.65629680361599,142.79017341323197,19.856193830491975,1092.2293877229095,377.2733034566045,199.69127606600523,224.2340997327119,196.58970995806158,71.06496195774525,413.3103066124022,100.10829282691702,11672.37013578415
frame_1537,406.28528222441673,9305.452927947044,192.81776621937752,10773.15490692854,46047.12873697281,3872.4381010979414,16118.338331580162,2002.3281686007977,18864.519894123077,170.7902702037245,177.97420150600374,11891.674250364304,68035.10338068008,52321.85870409012,1597.3872505128384,54698.869585990906,861.5712285973132,3152.5949016213417,2922.7803461253643,611.183000728488,85848.39850664139,53229.790180921555,24.737229978200048,43959.77780222893,8389.373309910297,13430.415652692318,53.83970346883871,73738.84320259094,131.2527892878279,9914.390742778778,9706.761687994003,89759.63294506073,186.55582971405238,4594.9784107506275,24476.91187262535,1058.531110174954,8567.122742533684,6167.001556605101,600.4475289955735,1437.3993035405874,11127.683334052563,122502.4089217186,103300.7800579071,3216.7776953428984,3634.9743604660034,115.07212184369564,73.79042654065415,80.99413389572874,71.28521974664181,311.4942810498178,568.9059034921229,125.28809020295739,101.21607192559168,168.63684868440032,79.16121103335172,1346.7685785144567,434.0967279858887,13440.23272395134
frame_1538,1518.7449753284454,717.9517415352166,232.40729933604598,31030.87469935417,23954.81802523136,1211.4796554669738,34137.71837949753,421.806238591671,94675.57072639465,118.62915562232956,107.47375927167013,452.95775635167956,83963.72199058533,48893.0270075798,275.87864315137267,6969.579961150885,223.3732520835474,4970.15006840229,875.3619622439146,205.36946249194443,81930.7267665863,1158.3318701013923,96.07463289285079,50557.62082338333,233.32235286943614,4313.457757234573,27.449721528682858,60387.38042116165,70.63483644742519,45459.41948890686,9485.37141084671,90662.3899936676,98.74462557490915,4118.396434932947,69509.02938842773,2038.3638329803944,457.15252053923905,228.07673667557538,1638.5193448513746,726.2561121024191,6421.640980988741,120418.22075843811,110103.73383760452,215.62157780863345,209.57199740223587,182.43399972561747,38.42036676360294,125.767634017393,14.931263649486937,809.01785986498,393.38815258815885,73.77696601906791,465.700461063534,189.49293007608503,23.62048689974472,415.73081398382783,85.48931509722024,1659.8438378423452
frame_1539,266.1293838173151,825.5743887275457,221.16812760941684,6737.371906638145,4319.260362535715,8700.273931026459,3685.273230075836,1810.6952775269747,121647.48460054398,612.3951752670109,125.99818001035601,1898.9585805684328,79542.35374927521,2598.750637844205,523.8873418420553,30561.68556213379,2102.7307957410812,18954.122439026833,11250.456795096397,2694.8105078190565,106767.87793636322,44847.73054718971,68.05951124988496,30002.36675143242,783.8943274691701,3353.5014372318983,53.00223710946739,80517.93277263641,2198.0712190270424,5473.092198371887,2080.787904560566,84383.65161418915,11194.460093975067,16838.813200592995,55256.32202625275,1610.1454384624958,3278.3402130007744,208.1098355120048,73.07019404834136,222.27712906897068,45952.75968313217,106457.63576030731,37284.769117832184,406.19587525725365,22222.869098186493,374.2984845302999,72.69022898981348,1275.8770026266575,711.4676991477609,422.14832501485944,3288.869047537446,862.5596528872848,949.1289383731782,504.56798635423183,519.3106480874121,7429.047487676144,2333.688084036112,20641.24122262001
frame_1540,6449.086591601372,1976.3142336159945,1180.5295944213867,6208.992563188076,9591.583162546158,674.3624107912183,27327.489107847214,2133.171074092388,115694.96989250183,4587.385803461075,477.2958345711231,5555.533803999424,72434.23163890839,22183.66414308548,1616.9394366443157,368.4846742544323,542.6259012892842,2860.7486747205257,1280.1747070625424,327.91023841127753,61415.84366559982,28361.14913225174,200.18397481180727,70751.19763612747,21952.802315354347,4533.031489700079,179.48665481526405,96976.90606117249,1623.9251708611846,1955.5517937988043,27476.903051137924,101098.80566596985,104.86483370186761,76361.0303401947,21360.084414482117,1740.413368679583,4329.251125454903,743.395066820085,213.0858483724296,2497.207373380661,28487.48490214348,123720.63100337982,18416.8703854084,1037.4081321060658,10580.037720501423,286.32290195673704,50.01285171601921,266.83611213229597,151.07043145690113,633.562623988837,2696.9467289745808,288.4372079279274,750.5342364311218,157.45405107736588,60.70356539567001,1482.4196696281433,925.1423180103302,2661.5133974701166
frame_1541,867.671798914671,1303.0858244746923,61.06052023824304,1757.8406259417534,3857.050556689501,3776.8324837088585,22053.200751543045,1561.5705633535981,120867.69193410873,681.965728290379,135.02681395038962,2588.8134259730577,92168.92719268799,7178.730797022581,700.4695944488049,702.7441170066595,1010.3188687935472,12867.907993495464,2158.0043248832226,948.7547213211656,63808.374106884,5935.325287282467,24.764258341747336,41907.15402364731,4570.513032376766,11590.558104217052,165.30579887330532,99472.93996810913,193.81934544071555,2451.7762940376997,17600.77476501465,105461.50803565979,1051.1331493034959,22977.737709879875,75426.1240363121,3745.168214663863,2197.5943818688393,1547.3698731511831,84.18494689976797,555.6967225857079,31278.464943170547,113574.64641332626,63892.49861240387,1374.5720498263836,923.6488258466125,70.77911868691444,395.4693675041199,539.0133010223508,692.8150542080402,654.6031218022108,2073.215786367655,707.0723222568631,179.23046834766865,424.4668525643647,172.4602625472471,3857.1972399950027,2523.1423787772655,38651.22050046921
frame_1542,74286.53538227081,1580.5213479325175,509.9645350128412,2003.517933189869,2193.2299714535475,7867.1034425497055,20271.08520269394,3082.3356937617064,121818.78089904785,1829.1176529601216,136.0149763058871,1775.823999196291,52546.45273089409,14980.237931013107,10069.7735324502,1312.8441059961915,738.1552131846547,9850.72087496519,298.6486069858074,121.57069431850687,53693.62235069275,1637.020381167531,1499.824458733201,117356.03213310242,1349.0035198628902,27.82350202323869,3652.2247828543186,111656.47208690643,8422.660641372204,78.35915312170982,1035.1178934797645,108400.91109275818,13036.92627698183,31777.93323993683,8543.942123651505,123.876758152619,683.2766812294722,940.152385737747,128.82231385447085,293.8441466540098,29415.82165658474,121181.71900510788,41118.88259649277,2931.4598068594933,9042.044170200825,272.4250953178853,321.8656056560576,284.4558912329376,435.79592602327466,294.30503491312265,530.676799826324,149.92790238466114,818.0213044397533,81.50307257892564,482.8135424759239,263.48355459049344,571.0769328288734,193.43974418006837
frame_1543,1633.7542328983545,3381.8786032497883,204.3491549557075,14190.781861543655,30824.2104947567,6320.980377495289,24319.332093000412,773.2851663604379,64334.481954574585,91.08518133871257,68.70875949971378,4328.690003603697,119726.70257091522,2529.0155317634344,2118.83382871747,31918.201595544815,199.4273334275931,11801.93293839693,21508.000791072845,2064.8720674216747,111398.04124832153,5016.01118594408,17.181042494485155,67622.88510799408,17950.784415006638,5126.159638166428,42.46572279953398,87370.64152956009,88.31273589748889,8482.851088047028,6143.943406641483,63344.5680141449,341.4338279981166,13673.583045601845,31847.357749938965,1245.5895775929093,9608.406573534012,1306.392950937152,1593.8847791403532,1195.8173708990216,4696.31515443325,112495.60117721558,71989.81940746307,1812.7826042473316,16076.946631073952,66.40604260610417,16.92441219347529,61.396371165756136,29.057135179755278,292.5678272731602,482.2411574423313,79.22770600998774,81.22114377329126,66.50124851148576,28.056669179932214,1415.4589734971523,232.66710923053324,14321.964234113693
frame_1544,1182.7535927295685,489.79040002450347,115.19443796714768,15191.328711807728,867.5081771798432,1107.9509276896715,21517.282351851463,726.2873114086688,125299.26002025604,907.879788428545,208.49370048381388,930.1119716838002,53510.405123233795,59957.779943943024,265.87420143187046,225.5761210108176,1231.2040198594332,5336.645990610123,2029.920695349574,431.04373617097735,146898.25475215912,9025.594219565392,175.62005086801946,47949.44077730179,265.2919210959226,6978.47967967391,99.1942870314233,78340.73156118393,116.74020788632333,35597.03379869461,6565.693765878677,117050.72224140167,1487.6201748847961,10114.099830389023,66872.12735414505,3267.659805715084,2092.5994031131268,334.4965516589582,478.9256490767002,337.9559493623674,17903.339117765427,120216.2355184555,16030.294820666313,326.9030130468309,1138.495048508048,536.9354039430618,1084.2611081898212,1655.4829198867083,84.67385487165302,860.8359494246542,2805.5249713361263,283.0062876455486,889.9696404114366,934.3397105112672,135.52012387663126,3459.3469463288784,912.3482159338892,5161.949433386326
frame_1545,11585.41813492775,1685.8160961419344,219.1527164541185,19647.978246212006,3732.6482124626637,1780.5059906095266,31936.73864006996,505.01804798841476,116000.79387426376,886.9218872860074,225.7055602967739,2754.407236352563,79795.12959718704,19356.857985258102,1427.5377616286278,4741.373471915722,518.5798509046435,3522.7974876761436,1329.400110989809,175.77793914824724,42930.36460876465,824.888120405376,187.74822819978,57789.37786817551,655.0265243276954,5841.748788952827,160.52613500505686,106248.60227108002,251.78180658258498,26804.68186736107,20271.198824048042,106118.50768327713,109.75211625918746,25009.71592962742,60327.77577638626,1911.3332964479923,666.2431987933815,818.7239873223007,930.9984161518514,2453.355584293604,31113.216653466225,121872.17175960541,77154.83009815216,1773.5098954290152,1507.4083348736167,273.44090631231666,20.347601093817502,210.776983294636,16.21148840058595,425.3953811712563,712.5061238184571,83.64110544789582,251.5553787816316,215.87725495919585,11.83624226541724,485.31522043049335,99.73771375371143,1631.3325613737106
frame_1546,1287.477440200746,653.0952523462474,442.50255450606346,25663.2249802351,1013.4638287127018,805.3221390582621,16566.34733080864,7442.574016749859,124691.54596328735,863.4158875793219,1567.5534959882498,4996.794741600752,107496.11258506775,12578.397057950497,16968.25958788395,1216.5829539299011,1407.9129323363304,10242.747142910957,1599.8976305127144,2260.4670375585556,45672.16336727142,29423.076659440994,100.93526361742988,26743.948459625244,3280.6815579533577,451.5355103649199,135.08718984667212,113999.83614683151,484.1026966460049,13782.924041152,1983.25514793396,110917.71721839905,1270.6936104223132,5403.351504355669,69555.28259277344,2059.756312519312,3755.8525800704956,478.3020413015038,478.1134775839746,1735.7275355607271,7371.6724291443825,91297.63394594193,88651.27712488174,289.58372422493994,6191.561464220285,862.3847970739007,1018.187147565186,1169.6488363668323,1152.9797920957208,3370.779100805521,3203.745000064373,1121.0605734959245,11241.795495152473,1346.9834811985493,2776.280976831913,1877.2678449749947,1755.0305929034948,3826.0857108980417
frame_1547,1412.5618617981672,2542.028669267893,230.66025460138917,23585.80194413662,8154.545910656452,27315.247803926468,11919.737793505192,3507.8884102404118,116115.15283584595,337.0640042703599,94.90388038102537,3139.5377591252327,65916.67979955673,4921.061918139458,1843.6323152855039,1390.4551742598414,1845.2680669724941,7505.067624151707,7448.9302933216095,902.6440675370395,73400.20686388016,25227.47404873371,231.73302179202437,59254.40788269043,3448.856994509697,4052.266012877226,208.1158454529941,85497.96789884567,180.7047810871154,4003.8852021098137,6023.450754582882,101307.77955055237,633.052084594965,8761.759847402573,39527.40132808685,898.8426998257637,5798.563361167908,1602.5489894673228,361.3574954215437,504.98778000473976,59040.15526175499,120290.72642326355,74439.60756063461,1762.6893240958452,6801.961921155453,174.53220789320767,51.74108446226455,262.42632884532213,89.27095041144639,306.8087971769273,3170.531243085861,229.06894446350634,174.83589181210846,145.8949554944411,69.65078500797972,1468.6554204672575,468.3840670622885,19998.811185359955
frame_1548,2267.9902613162994,2069.2499820142984,674.1512333974242,15689.240768551826,1598.1292817741632,1663.7035878375173,14761.296100914478,2647.547982633114,118809.44669246674,243.59082453884184,163.80824672523886,4309.9988251924515,64550.526440143585,55772.95273542404,6445.63976675272,3662.07561455667,206.7990426439792,21631.568670272827,2122.1679635345936,2321.1026564240456,108491.76347255707,950.8560760878026,196.28374138846993,90933.76994132996,11660.613119602203,1412.0577834546566,261.0061492305249,69511.3092660904,200.79014939256012,7695.627864450216,2701.7290703952312,112087.13054656982,727.623701095581,21129.11082804203,35533.91993045807,731.2248344533145,18812.615424394608,4335.1855129003525,324.1039230488241,937.0904299430549,8358.589373528957,105037.58490085602,54610.93783378601,1405.339571647346,9584.500454366207,113.0585151258856,78.39599857106805,139.9829052388668,61.830098275095224,248.15130745992064,1265.4641177505255,92.32693264493719,702.3424259386957,205.10288595687598,159.29999062791467,1604.8321267589927,744.8320975527167,5342.650692909956
frame_1549,772.3327726125717,2975.950948894024,413.69404061697423,7059.509865939617,10922.21774160862,121.30403047194704,4113.281611353159,458.5055576171726,114602.4540066719,275.87704244069755,5299.610551446676,172.35569248441607,58599.68066215515,70680.633187294,265.9285964909941,2324.109897017479,90.11312067741528,16971.446573734283,5703.483708202839,25848.854333162308,84980.21960258484,8684.63795632124,207.3170617222786,74415.59433937073,931.1622707173228,1609.875587746501,23.765456717228517,102955.81817626953,309.46562765166163,22613.387554883957,491.9010680168867,122481.13006353378,298.70891012251377,59919.778257608414,36020.033061504364,389.5073023159057,4472.019150853157,776.3397879898548,2367.0189548283815,266.5975480340421,1019.7411756962538,109229.676425457,6453.298032283783,663.587125018239,12377.76130437851,103.75888086855412,6.880668934172718,61.20996840763837,25.61580913607031,199.22653154935688,1280.8118481189013,292.98418667167425,1255.891751497984,400.054850615561,216.4479228667915,1616.2244137376547,171.41162243206054,12739.79339748621
frame_1550,3942.661453038454,1629.1106585413218,567.6299333572388,36274.81311559677,4668.534267693758,567.744777072221,72923.42185974121,972.6242860779166,104699.83518123627,487.7825267612934,114.4121415563859,2885.104389861226,73632.73948431015,34839.63757753372,3327.883780002594,12748.708948493004,275.3539592958987,7839.851081371307,633.4158242680132,344.04656616970897,75113.4529709816,1830.7492136955261,234.140083193779,52802.38017439842,568.8542150892317,1765.4788680374622,159.00890866760164,106863.88611793518,57.788660342339426,29998.548328876495,12837.560847401619,58669.70494389534,113.06146916467696,25150.872766971588,68197.14605808258,921.323022339493,951.1451353318989,2311.029937118292,228.67508232593536,2231.184858828783,24196.15164399147,118165.86554050446,45085.43387055397,2111.750189214945,650.5241617560387,267.9025928955525,60.688013036269695,216.48980327881873,18.684671886148863,250.8319157641381,1068.347366526723,75.11946023441851,552.0182894542813,202.08157366141677,53.07458559400402,667.7061319351196,211.62521443329751,1764.4026083871722
frame_1551,169.04201766010374,1470.2010666951537,123.37061343714595,18594.302237033844,4789.1405411064625,9903.780184686184,21192.30665266514,819.9383155442774,120152.42874622345,91.64637594949454,86.82760380906984,6274.565123021603,114948.44406843185,1043.0655675008893,918.0573397316039,1766.79203286767,323.2318558730185,26422.09269106388,951.9504383206367,193.05830937810242,89203.79728078842,2255.915431305766,13.326025509741157,18970.249220728874,991.3701796904206,10940.11589884758,243.2598703308031,87465.85994958878,178.8302615750581,17837.172374129295,7997.358217835426,106513.48531246185,267.6901058293879,16958.167776465416,103389.4419670105,3411.9649790227413,1171.9694593921304,399.5240549556911,683.2314538769424,1620.1541293412447,27507.536113262177,99892.48961210251,52191.853523254395,1063.3643250912428,609.5190183259547,195.24723757058382,70.87679841788486,192.93827062938362,35.204997402615845,332.0933901704848,1410.161261446774,110.25906132999808,178.64210531115532,291.8124955613166,90.05246101878583,1068.4023145586252,502.9659951105714,13509.465381503105
frame_1552,1892.429543659091,1952.1336071193218,160.73085134848952,12626.62187218666,6676.78564786911,11273.181065917015,49543.3434844017,1108.0674594268203,118264.30261135101,241.8103686068207,228.87524391990155,7060.08356064558,115862.60795593262,10335.604660212994,1187.7499055117369,2324.6281780302525,630.3980480879545,6749.909836798906,5884.015932679176,157.6169452164322,90283.70678424835,9749.30077791214,67.85901496186852,62293.59284043312,3103.7097796797752,3641.5911745280027,511.4667001180351,91757.21555948257,90.12023656396195,13914.966955780983,11257.59445130825,90775.64626932144,524.4140047580004,24534.981697797775,38410.82751750946,2238.467102870345,2011.8639804422855,279.81182211078703,172.3652530927211,4299.023654311895,26238.79909515381,119093.42557191849,37898.652255535126,1447.154674679041,3666.8682005256414,469.22656474635005,222.14466298464686,266.37816336005926,149.33875354472548,260.05945983342826,565.4772976413369,94.37348489882424,144.0019259462133,717.1144825406373,110.22324906662107,715.031404979527,360.7099934015423,3501.621074974537
frame_1553,3431.346733123064,1877.5990465655923,43.44802800915204,3154.6270474791527,25508.50808620453,4611.49774491787,29791.053384542465,2381.0951970517635,92098.69801998138,158.51165517233312,207.73524011019617,18308.32287669182,64488.27683925629,10330.687277019024,3919.1492833197117,8317.607454955578,2410.3126488626003,1498.2132706791162,8239.401504397392,183.36297944188118,108971.70007228851,3583.102487027645,164.04554480686784,30266.53453707695,3493.8352182507515,507.6535162515938,306.3475014641881,81377.74467468262,161.404546815902,7367.284968495369,3292.202949523926,63612.088561058044,370.22886681370437,2098.8984033465385,92232.67436027527,736.4739431068301,8875.33649802208,1657.265704125166,221.92552569322288,600.083963945508,54656.416177749634,124246.46317958832,87500.98943710327,9166.564792394638,10862.471535801888,129.979191115126,69.93411807343364,675.512827001512,99.69082020688802,346.15141339600086,231.82548466138542,91.52054553851485,60.480862885015085,212.91579469107091,92.38458005711436,2497.4728003144264,121.87694665044546,18081.08389377594
frame_1554,34973.26746582985,161.52634634636343,1481.040264479816,9737.754240632057,9578.196331858635,2359.761856496334,6218.977272510529,1696.907915174961,114505.01531362534,2980.6243255734444,170.57242803275585,1196.518773213029,70871.7331290245,18224.727362394333,816.1385776475072,617.6668102853,3193.736542016268,8405.803702771664,616.1559140309691,158.84943422861397,107908.60652923584,38823.30656051636,784.5543441362679,46061.307191848755,1806.5727781504393,359.7019240260124,1186.807407066226,108570.32239437103,690.899440087378,542.5945273600519,5369.086749851704,120898.39577674866,341.7807456571609,11884.823441505432,43651.506304740906,523.0426322668791,995.7507718354464,2467.1489372849464,37.51868644030765,155.79779574181885,41926.03379487991,121888.13835382462,32527.59575843811,958.3891369402409,3173.898905515671,348.83595071733,884.8377037793398,687.0134966447949,4804.391413927078,1265.4932215809822,2417.6137521862984,870.834628585726,1505.6338161230087,171.67978512588888,1017.9225355386734,762.9182655364275,1988.0589097738266,1776.2171337381005
frame_1555,3064.0829354524612,3739.9856373667717,1566.4577949792147,969.8306676000357,97569.7785615921,2745.6083334982395,7627.084851264954,2494.573360309005,26456.10272884369,660.3864603675902,4347.111098468304,2350.7382720708847,86697.00473546982,13632.026500999928,4797.181114554405,6113.340612500906,939.9849222972989,10251.821018755436,15355.181880295277,4433.10895934701,151231.15479946136,25787.752121686935,202.24947365932167,52659.5413684845,1010.9735885635018,984.1397404670715,395.5896245315671,81574.16433095932,1294.7421055287123,1574.2741525173187,3246.1294904351234,82604.14004325867,2166.1934442818165,7053.895853459835,43362.52808570862,12626.280076801777,6750.247441232204,5859.756842255592,853.2769861631095,849.513104185462,35271.17520570755,92456.43764734268,41997.69347906113,1969.9509721249342,11501.176282763481,222.30434115044773,154.18967814184725,701.2597052380443,613.6477459222078,2076.0491024702787,1296.9011440873146,1939.218258485198,649.6526766568422,471.1755318567157,1043.1952541694045,1111.7400135844946,462.32048771344125,28164.010494947433
frame_1556,502.8488812968135,5428.510252386332,47.874545998638496,29142.08360016346,390.3560573235154,2367.492765188217,35286.45634651184,763.709656894207,124833.1218957901,196.22781837824732,22.2189373744186,1215.1168193668127,129016.75701141357,12681.502848863602,1021.8092938885093,810.3615255095065,106.11440666252747,7370.561361312866,133.1413513980806,37.923891795799136,78036.63611412048,3323.6739691346884,30.080078431637958,78470.66223621368,1285.5182867497206,3546.7781126499176,70.75512257870287,74302.71804332733,156.91597945988178,9710.786864161491,10360.508225858212,109562.35229969025,342.7022020332515,27948.17090034485,43009.71329212189,2672.292524948716,275.2722939476371,148.8031994085759,461.0064497683197,998.8965466618538,12850.143946707249,117893.42761039734,68204.26881313324,718.0061656981707,941.4671221747994,93.54690701002255,224.68749375548214,94.38606502953917,28.80893589463085,319.0843272022903,101.13720782101154,28.54347985703498,202.58789299987257,143.9258485333994,16.671678167767823,788.3690996095538,264.1402534209192,998.3442723751068
frame_1557,14335.645362734795,2415.358554571867,1287.5028187409043,50776.407122612,7167.945150285959,921.7607439495623,6445.880047976971,720.1046100817621,115804.36676740646,1947.3464926704764,69.33991244295612,329.3156041763723,121650.5840420723,14979.209750890732,1269.470900297165,838.436943013221,697.4930875003338,2957.8194953501225,467.47137093916535,48.42364432988688,107253.7750005722,4566.757474094629,155.43389599770308,77217.9365158081,261.70205092057586,1718.2828160002828,75.91234316350892,68719.97565031052,53.39761992217973,3563.4636878967285,8260.67104935646,121921.3455915451,371.82035157456994,1289.6108673885465,42839.26635980606,315.1966957375407,319.5620374754071,1682.4699705466628,1039.7862643003464,787.7207826822996,11087.343096733093,122908.1004858017,73053.62075567245,552.4189909920096,1682.763802818954,546.4305868372321,42.19204856781289,279.1527658700943,27.461561330710538,175.83700537215918,272.1281489357352,60.64883928047493,694.3183252587914,177.81775386538357,30.550061637768522,410.6069100089371,108.39742026291788,346.23139072209597
